"ID","ACCOUNTID","ACCOUNT.NAME","AMOUNT","CLOSEDATE","CONTRACT_END_DATE__C","DESCRIPTION","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPENACTIVITY","HASOPPORTUNITYLINEITEM","HASOVERDUETASK","ISCLOSED","ISWON","LEADSOURCE","NAME","NEXTSTEP","PROBABILITY","STAGENAME","TYPE"
"0060b00000pOu6PAAS","0010b00002EBgP6AAL","Rath-Grimes","4260.0","2018-03-04","2018-06-07","","Closed","Closed","false","true","false","true","true","Website","Rath-Grimes - New Business - 2017326","","0.0","ClosedWon","New Business"
"0060b00000pOu6TAAS","0010b00002EBgL7AAL","Coffeeplosion","5340.0","2018-03-04","2018-06-07","","Closed","Closed","false","true","false","true","true","","Coffeeplosion - New Business - 201746","","0.0","ClosedWon","New Business"
"0060b00000pOu6cAAC","0010b00002EBgLBAA1","VonRueden and Sons","2400.0","2018-05-28","","","Omitted","Omitted","false","true","false","true","false","Website","VonRueden and Sons - New Business - 2017810","","0.0","ClosedLost","New Business"
"0060b00000pOu6hAAC","0010b00002EBgLGAA1","NEXTDAYOUTLET.COM","3960.0","2018-07-31","","","Omitted","Omitted","false","true","false","true","false","Referral","NEXTDAYOUTLET.COM - New Business - 20171010","","0.0","ClosedLost","New Business"
"0060b00000pOu75AAC","0010b00002EBgPlAAL","Volkman-Hilpert","8460.0","2018-11-25","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Volkman-Hilpert - New Business - 2018121","","0.0","ClosedLost","New Business"
"0060b00000pOu7QAAS","0010b00002EBgLQAA1","Shields and Sons","7620.0","2019-04-26","","","Omitted","Omitted","false","true","false","true","false","Website","Shields and Sons - New Business - 201877","","0.0","ClosedLost","New Business"
"0060b00000pOu7bAAC","0010b00002EBgLmAAL","Plumb Siding","5880.0","2018-04-19","2018-07-23","","Closed","Closed","false","true","false","true","true","Referral","Plumb Siding - New Business - 2017515","","0.0","ClosedWon","New Business"
"0060b00000pOu7dAAC","0010b00002EBgP7AAL","Bubblebox","37440.0","2018-04-05","","","Omitted","Omitted","false","true","false","true","false","","Bubblebox - New Business - 2017526","","0.0","ClosedLost","New Business"
"0060b00000pOu7eAAC","0010b00002EBgLoAAL","Brigadier Waste","1560.0","2018-03-15","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Brigadier Waste - New Business - 2017529","","0.0","ClosedLost","New Business"
"0060b00000pOu7gAAC","0010b00002EBgLhAAL","Acacia Saint","9000.0","2018-05-25","2019-08-28","","Closed","Closed","false","true","false","true","true","TradeShow","Acacia Saint - New Business - 2017627","","0.0","ClosedWon","New Business"
"0060b00000pOu7tAAC","0010b00002EBgMIAA1","Grade A Investment","2460.0","2018-11-06","2019-02-09","","Closed","Closed","false","true","false","true","true","","Grade A Investment - New Business - 20171121","","0.0","ClosedWon","New Business"
"0060b00000pOu83AAC","0010b00002EBgMMAA1","XORkids","4320.0","2018-12-09","","","Omitted","Omitted","false","true","false","true","false","Referral","XORkids - New Business - 2018227","","0.0","ClosedLost","New Business"
"0060b00000pOu84AAC","0010b00002EBgPxAAL","GreenGo","9600.0","2019-02-20","2019-05-26","","Closed","Closed","false","true","false","true","true","","GreenGo - New Business - 201831","","0.0","ClosedWon","New Business"
"0060b00000pOu8JAAS","0010b00002EBgQ0AAL","New Dawn Dance","5040.0","2019-04-08","","","Omitted","Omitted","false","true","false","true","false","TradeShow","New Dawn Dance - New Business - 2018524","","0.0","ClosedLost","New Business"
"0060b00000pOu8iAAC","0010b00002EBgMlAAL","Life Map Planners","6060.0","2018-09-19","2018-12-23","","Closed","Closed","false","true","false","true","true","Website","Life Map Planners - New Business - 20171129","","0.0","ClosedWon","New Business"
"0060b00000pOu8jAAC","0010b00002EBgMdAAL","NUEA.com","2040.0","2018-09-13","2018-12-17","","Closed","Closed","false","true","false","true","true","Referral","NUEA.com - New Business - 2017121","","0.0","ClosedWon","New Business"
"0060b00000pOu8kAAC","0010b00002EBgMuAAL","Kassulke, Maggio and Greenholt","3060.0","2018-09-29","2020-12-02","","Closed","Closed","false","true","false","true","true","Website","Kassulke, Maggio and Greenholt - New Business - 20171214","","0.0","ClosedWon","New Business"
"0060b00000pOu8nAAC","0010b00002EBgMnAAL","MercuryWIde","3180.0","2018-11-06","","","Omitted","Omitted","false","true","false","true","false","Website","MercuryWIde - New Business - 201812","","0.0","ClosedLost","New Business"
"0060b00000pOu8vAAC","0010b00002EBgNBAA1","Organically Good","4800.0","2018-12-02","","","Omitted","Omitted","false","true","false","true","false","Referral","Organically Good - New Business - 2018218","","0.0","ClosedLost","New Business"
"0060b00000pOu91AAC","0010b00002EBgMbAAL","Grip?n Tackle","8460.0","2019-02-20","","","Omitted","Omitted","false","true","false","true","false","Website","Grip’n Tackle - New Business - 201853","","0.0","ClosedLost","New Business"
"0060b00000pOu98AAC","0010b00002EBgMpAAL","Isologix","13320.0","2019-06-08","","","Omitted","Omitted","false","true","false","true","false","","Isologix - New Business - 201888","","0.0","ClosedLost","New Business"
"0060b00000pOu9CAAS","0010b00002EBgN3AAL","Air Pool","1620.0","2019-06-27","","","BestCase","Best Case","false","true","false","false","false","","Air Pool - New Business - 201895","","50.0","Stage3","New Business"
"0060b00000pOu9EAAS","0010b00002EBgNbAAL","Geekular","4620.0","2019-01-28","2019-04-03","","Closed","Closed","false","true","false","true","true","","Geekular - New Business - 2018323","","0.0","ClosedWon","New Business"
"0060b00000pOu9HAAS","0010b00002EBgKjAAL","Barrows LLC","2340.0","2019-01-31","2019-05-06","","Closed","Closed","false","true","false","true","true","TradeShow","Barrows LLC - New Business - 2018420","","0.0","ClosedWon","New Business"
"0060b00000pOu9KAAS","0010b00002EBgNVAA1","MarketGronk.com","5880.0","2019-03-30","","","Omitted","Omitted","false","true","false","true","false","","MarketGronk.com - New Business - 201856","","0.0","ClosedLost","New Business"
"0060b00000pOu9RAAS","0010b00002EBgNkAAL","Balistreri-Kutch","3120.0","2019-05-20","2019-08-23","","Closed","Closed","false","true","false","true","true","TradeShow","Balistreri-Kutch - New Business - 2018627","","0.0","ClosedWon","New Business"
"0060b00000pOu9SAAS","0010b00002EBgJmAAL","Namegen","3240.0","2019-05-27","2019-08-30","","Closed","Closed","false","true","false","true","true","Website","Namegen - New Business - 201879","","0.0","ClosedWon","New Business"
"0060b00000pOu9XAAS","0010b00002EBgNnAAL","Noir Coiffure","11760.0","2019-05-31","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Noir Coiffure - New Business - 2018723","","0.0","ClosedLost","New Business"
"0060b00000pOu9cAAC","0010b00002EBgNTAA1","Schimmel Group","2580.0","2019-06-09","2019-09-12","","Closed","Closed","false","true","false","true","true","TradeShow","Schimmel Group - New Business - 201886","","0.0","ClosedWon","New Business"
"0060b00000pOu9dAAC","0010b00002EBgNoAAL","A Team Wedding Services","4260.0","2019-05-30","2019-08-02","","Closed","Closed","false","true","false","true","true","Website","A Team Wedding Services - New Business - 201886","","0.0","ClosedWon","New Business"
"0060b00000pOu9kAAC","0010b00002EBgM1AAL","Hog Heaven","4200.0","2019-09-27","","","Pipeline","Pipeline","false","true","false","false","false","TradeShow","Hog Heaven - New Business - 201895","","0.0","Stage1","New Business"
"0060b00000pOu9oAAC","0010b00002EBgKGAA1","This Ware","3000.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","Website","This Ware - New Business - 201899","","0.0","Stage2","New Business"
"0060b00000pOu9sAAC","0010b00002EBgLYAA1","Labadie-Kuvalis","5340.0","2019-09-27","","","Pipeline","Pipeline","false","true","false","false","false","TradeShow","Labadie-Kuvalis - New Business - 2018921","","0.0","Stage1","New Business"
"0060b00000pOu9uAAC","0010b00002EBgLlAAL","Aesthetic Bug","6540.0","2019-03-15","","","Omitted","Omitted","false","true","false","true","false","","Aesthetic Bug - New Business - 2018527","","0.0","ClosedLost","New Business"
"0060b00000pOu9wAAC","0010b00002EBgMPAA1","Frami, Greenfelder and Walker","4080.0","2019-06-10","2019-09-13","","Closed","Closed","false","true","false","true","true","Referral","Frami, Greenfelder and Walker - New Business - 201877","","0.0","ClosedWon","New Business"
"0060b00000pOu9yAAC","0010b00002EBgO3AAL","Potpourri Superstore","4740.0","2019-05-15","2019-08-18","","Closed","Closed","false","true","false","true","true","TradeShow","Potpourri Superstore - New Business - 2018730","","0.0","ClosedWon","New Business"
"0060b00000pOuA6AAK","0010b00002EBgOFAA1","Dot Darcy","2340.0","2019-09-27","","","Pipeline","Pipeline","false","true","false","false","false","TradeShow","Dot Darcy - New Business - 2018912","","0.0","Stage1","New Business"
"0060b00000pOuA9AAK","0010b00002EBgOrAAL","Eplosion","5460.0","2019-04-27","","","Omitted","Omitted","false","true","false","true","false","","Eplosion - New Business - 2018714","","0.0","ClosedLost","New Business"
"0060b00000pOuADAA0","0010b00002EBgOxAAL","Evidence Expressographics","3360.0","2019-05-29","","","Omitted","Omitted","false","true","false","true","false","Referral","Evidence Expressographics - New Business - 2018811","","0.0","ClosedLost","New Business"
"0060b00000pOuAOAA0","0010b00002EBgQ3AAL","Luxury Realm","1920.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","","Luxury Realm - New Business - 2018819","","0.0","Stage1","New Business"
"0060b00000pOuARAA0","0010b00002EBgKuAAL","Gottlieb, Kuhic and Stark","3120.0","2019-07-28","","","BestCase","Best Case","false","true","false","false","false","","Gottlieb, Kuhic and Stark - New Business - 201895","","0.0","Stage3","New Business"
"0060b00000pOu12AAC","0010b00002EBgPSAA1","Assurity","31140.0","2016-04-27","","","Omitted","Omitted","false","true","false","true","false","Referral","Assurity - New Business - 201564","","0.0","ClosedLost","New Business"
"0060b00000pOu1AAAS","0010b00002EBgJyAAL","Nikuda","153000.0","2016-05-19","","","Omitted","Omitted","false","true","false","true","false","","Nikuda - New Business - 201575","","0.0","ClosedLost","New Business"
"0060b00000pOu1FAAS","0010b00002EBgQ6AAL","mTown","40500.0","2016-05-23","","","Omitted","Omitted","false","true","false","true","false","","mTown - New Business - 2015712","","0.0","ClosedLost","New Business"
"0060b00000pOu1JAAS","0010b00002EBgNhAAL","Wehner-Schamberger","95040.0","2016-05-20","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Wehner-Schamberger - New Business - 2015726","","0.0","ClosedLost","New Business"
"0060b00000pOu1OAAS","0010b00002EBgJwAAL","Kautzer LLC","32700.0","2016-07-03","","","Omitted","Omitted","false","true","false","true","false","Referral","Kautzer LLC - New Business - 201596","","0.0","ClosedLost","New Business"
"0060b00000pOu1gAAC","0010b00002EBgJrAAL","Earwax","28740.0","2016-11-02","","","Omitted","Omitted","false","true","false","true","false","Referral","Earwax - New Business - 20151219","","0.0","ClosedLost","New Business"
"0060b00000pOu1hAAC","0010b00002EBgLeAAL","Upperimage","62160.0","2016-11-06","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Upperimage - New Business - 201616","","0.0","ClosedLost","New Business"
"0060b00000pOu1vAAC","0010b00002EBgKJAA1","Viagrand","16800.0","2017-02-01","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Viagrand - New Business - 201646","","0.0","ClosedLost","New Business"
"0060b00000pOu26AAC","0010b00002EBgNKAA1","Net Triage","23460.0","2017-05-11","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Net Triage - New Business - 2016628","","0.0","ClosedLost","New Business"
"0060b00000pOu2CAAS","0010b00002EBgL6AAL","WorkBig.com","17760.0","2017-05-09","","","Omitted","Omitted","false","true","false","true","false","Referral","WorkBig.com - New Business - 2016721","","0.0","ClosedLost","New Business"
"0060b00000pOu2lAAC","0010b00002EBgMWAA1","Diehl & Sons Inc","46200.0","2017-12-23","2019-03-28","","Closed","Closed","false","true","false","true","true","TradeShow","Diehl & Sons Inc - New Business - 201739","","0.0","ClosedWon","New Business"
"0060b00000pOu30AAC","0010b00002EBgJtAAL","Tagpad","30000.0","2018-04-20","","","Omitted","Omitted","false","true","false","true","false","","Tagpad - New Business - 201777","","0.0","ClosedLost","New Business"
"0060b00000pOu39AAC","0010b00002EBgNJAA1","Marquardt and Sons","32400.0","2018-07-25","2019-10-28","","Closed","Closed","false","true","false","true","true","Website","Marquardt and Sons - New Business - 2017108","","0.0","ClosedWon","New Business"
"0060b00000pOu3YAAS","0010b00002EBgK4AAL","Dot Donut","13800.0","2019-05-29","","","Omitted","Omitted","false","true","false","true","false","","Dot Donut - New Business - 201881","","0.0","ClosedLost","New Business"
"0060b00000pOu3eAAC","0010b00002EBgJlAAL","Groomer Pile Pet Care","55620.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","Website","Groomer Pile Pet Care - New Business - 201891","","0.0","Stage2","New Business"
"0060b00000pOu46AAC","0010b00002EBgO0AAL","Mann-Macejkovic","160740.0","2017-05-20","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Mann-Macejkovic - New Business - 2016730","","0.0","ClosedLost","New Business"
"0060b00000pOu4DAAS","0010b00002EBgPfAAL","Ace Pet Styling","74580.0","2017-07-11","","","Omitted","Omitted","false","true","false","true","false","Website","Ace Pet Styling - New Business - 201697","","0.0","ClosedLost","New Business"
"0060b00000pOu4FAAS","0010b00002EBgP3AAL","Towne, Murray and Strosin","99600.0","2017-06-30","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Towne, Murray and Strosin - New Business - 2016914","","0.0","ClosedLost","New Business"
"0060b00000pOu4YAAS","0010b00002EBgOXAA1","Zaj","33300.0","2017-11-08","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Zaj - New Business - 2017119","","0.0","ClosedLost","New Business"
"0060b00000pOu5BAAS","0010b00002EBgOCAA1","Netbook","46800.0","2018-09-13","","","Omitted","Omitted","false","true","false","true","false","","Netbook - New Business - 20171126","","0.0","ClosedLost","New Business"
"0060b00000pOu5SAAS","0010b00002EBgKWAA1","ExoThought.com","74700.0","2019-01-09","2021-03-14","","Closed","Closed","false","true","false","true","true","","ExoThought.com - New Business - 2018326","","0.0","ClosedWon","New Business"
"0060b00000pOu5mAAC","0010b00002EBgKiAAL","Extreme C","8100.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","","Extreme C - New Business - 2018812","","0.0","Stage2","New Business"
"0060b00000pOu5pAAC","0010b00002EBgKhAAL","DogSitters","43800.0","2019-07-28","","","Pipeline","Pipeline","true","true","true","false","false","Website","DogSitters - New Business - 201892","","0.0","Stage1","New Business"
"0060b00000pOu5qAAC","0010b00002EBgKOAA1","Cut Rite","20940.0","2019-07-09","","","Pipeline","Pipeline","true","true","true","false","false","Email","Cut Rite - New Business - 2018916","","0.0","Stage2","New Business"
"0060b00000pOu6VAAS","0010b00002EBgPaAAL","The Farm Team","72000.0","2018-02-10","","","Omitted","Omitted","false","true","false","true","false","TradeShow","The Farm Team - New Business - 2017427","","0.0","ClosedLost","New Business"
"0060b00000pOu6lAAC","0010b00002EBgL1AAL","VonRueden Inc","25980.0","2018-10-05","2019-01-08","","Closed","Closed","false","true","false","true","true","Website","VonRueden Inc - New Business - 20171025","","0.0","ClosedWon","New Business"
"0060b00000pOu76AAC","0010b00002EBgPiAAL","Stracke-Grant","45600.0","2018-11-16","","","Omitted","Omitted","false","true","false","true","false","","Stracke-Grant - New Business - 2018129","","0.0","ClosedLost","New Business"
"0060b00000pOu7TAAS","0010b00002EBgL2AAL","Publicity Farm","49200.0","2019-05-27","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Publicity Farm - New Business - 2018724","","0.0","ClosedLost","New Business"
